Date,AAPL,AMD,AMZN,CRM,GOOGL,INTC,META,MSFT,NVDA,TSLA
2021-09-03,150.90940856933594,109.91999816894531,173.90249633789062,264.2997741699219,142.75491333007812,49.285980224609375,373.9547119140625,290.8457946777344,22.796045303344727,244.52333068847656
2021-09-07,153.2469024658203,109.1500015258789,175.46449279785156,262.44927978515625,143.2921905517578,49.41493225097656,379.8384094238281,289.9186706542969,22.615419387817383,250.97332763671875
2021-09-08,151.70162963867188,106.16999816894531,176.27499389648438,259.8861999511719,142.70672607421875,49.34124755859375,375.2566223144531,289.9475402832031,22.293081283569336,251.2899932861328
2021-09-09,150.68447875976562,106.1500015258789,174.20799255371094,258.02581787109375,142.55775451660156,49.184661865234375,375.6839904785156,287.08880615234375,22.131412506103516,251.6199951171875
2021-09-10,145.696533203125,105.19999694824219,173.45750427246094,254.5226287841797,139.91102600097656,49.589927673339844,376.3697814941406,285.60137939453125,22.431798934936523,245.42333984375
2021-09-13,146.26380920410156,104.80000305175781,172.85850524902344,251.46478271484375,141.35755920410156,50.6491584777832,374.20318603515625,286.83758544921875,22.106462478637695,247.6666717529297
2021-09-14,144.86521911621094,105.7300033569336,172.5,251.72207641601562,141.56808471679688,50.216251373291016,374.2229919433594,289.5419616699219,22.19628143310547,248.163330078125
2021-09-15,145.75523376464844,105.5999984741211,173.7895050048828,253.49346923828125,143.44017028808594,50.76888656616211,371.6290283203125,294.3999938964844,22.295076370239258,251.94332885742188
2021-09-16,145.52047729492188,106.22000122070312,174.41200256347656,257.64971923828125,142.62628173828125,50.50178527832031,370.7742614746094,294.78643798828125,22.19628143310547,252.3300018310547
2021-09-17,142.85047912597656,103.87999725341797,173.12600708007812,257.81793212890625,139.83554077148438,49.976776123046875,362.4853515625,289.6192321777344,21.85498046875,253.163330078125
2021-09-20,139.79910278320312,101.55000305175781,167.7864990234375,255.5320587158203,137.769287109375,48.797821044921875,353.5206604003906,284.2396545410156,21.069602966308594,243.38999938964844
2021-09-21,140.2782440185547,102.81999969482422,167.18150329589844,255.2846221923828,138.0806427001953,48.696502685546875,355.2897644042969,284.7225341796875,21.202327728271484,246.4600067138672
2021-09-22,142.64511108398438,104.37999725341797,169.00250244140625,256.4721374511719,139.32257080078125,49.27676773071289,341.1071472167969,288.37335205078125,21.89590072631836,250.64666748046875
2021-09-23,143.6035614013672,106.1500015258789,170.8000030517578,274.96759033203125,140.24868774414062,49.76493835449219,343.84033203125,289.3198547363281,22.43578338623047,251.2133331298828
2021-09-24,143.6915740966797,105.80000305175781,171.2760009765625,282.6567077636719,141.24085998535156,49.93993377685547,350.7973937988281,289.1170959472656,22.03561019897461,258.1300048828125
